barcode,category,subcategory,name,description,size,price
50005174,Commercial & Institutional,"Locker, Misc","Locker, Misc","DOUBLE (49.5"") DOORS W/HANDLES & 2 UPPER COMPARTMENTS, ""380/379""","Height 72""     Width 18""     Depth 18""",$115.00/wk
50006277,Commercial & Institutional,"Locker, Misc","Locker, Misc","DOUBLE DOORS, GREY FRAME, ""040/039""","Height 72""     Width 24""     Depth 18""",$115.00/wk
50006285,Commercial & Institutional,"Locker, Misc","Locker, Misc","DOUBLE, 6 ROWS, 12 DOORS/CUBBYS","Height 72""     Width 24""     Depth 15""",$115.00/wk
50006289,Commercial & Institutional,"Locker, Misc","Locker, Misc","VINTAGE, SINGLE, 6 LEVELS W/VENTED CUBBY DOORS, DISTRESSED, AGED","Height 76""     Width 12""     Depth 18""",$125.00/wk
50006290,Commercial & Institutional,"Locker, Misc","Locker, Misc","SINGLE, DIAMOND MESH SIDES & DOOR","Height 72""     Width 12""     Depth 18""",$95.00/wk
50006320,Commercial & Institutional,"Locker, Misc","Locker, Misc","GUN CABINET, DOUBLE MESH DOORS W/BAR, HOOKS & INSIDE, ROLLING","Height 74""     Width 37""     Depth 21.5""",$315.00/wk
50006333,Commercial & Institutional,"Locker, Misc","Locker, Misc",4 VENTED DOORS W/HANDLES,"Height 72""     Width 30""     Depth 18""",$115.00/wk
50006335,Commercial & Institutional,"Locker, Misc","Locker, Misc",4 VENTED DOORS W/HANDLES,"Height 72""     Width 30""     Depth 18""",$129.00/wk
50015136,Commercial & Institutional,"Locker, Misc","Locker, Misc","DOUBLE DOORS, GREY FRAME, BEIGE SIDES","Height 72""     Width 24""     Depth 18""",$115.00/wk
50035190,Commercial & Institutional,"Medical, Bottle","Medical, Bottle","ANTIQUE LAB GLASS HOLDER, WOOD FRAME, VERY AGED, DISTRESSED","Height 7""     Width 23.5""     Depth 4""",$28.00/wk
206305,Commercial & Institutional,"Medical, Cabinet","Medical, Cabinet","2 FROSTED GLASS DOORS, 2 DRAWER BOTTOM, 1 ROLL UP DOOR, WHEELS REMOVED","Height 65.75""     Width 33""     Depth 17""",$175.00/wk
208593,Commercial & Institutional,"Medical, Cabinet","Medical, Cabinet","BRUSHED FINISH, 2 DOOR, ROLLING","Height 63""     Width 48""     Depth 18""",$489.00/wk
313174,Commercial & Institutional,"Medical, Cabinet","Medical, Cabinet","2 DOORS, SHELVES FOR TRAYS & DRAIN INSIDE, ROLLING","Height 50""     Width 41""     Depth 36""",$465.00/wk
50002732,Commercial & Institutional,"Medical, Cabinet","Medical, Cabinet","SQUARE LAB DESSICATOR W/AIRTIGHT SIDE DOOR & HANDLE, ""TERRA"", Condition Not Identical To Photo","Height 9.5""     Width 11""     Depth 10.5""",$65.00/wk
50002796,Commercial & Institutional,"Medical, Cabinet","Medical, Cabinet","LAB, CLEAR DISPLAY FRONT & SIDES, HANGING TRAY INSIDE","Height 16""     Width 9""     Depth 15""",$85.00/wk
50002797,Commercial & Institutional,"Medical, Cabinet","Medical, Cabinet","LAB INCUBATOR W/PLEXIGLASS DOOR, FRONT DIAL, RACK INSIDE","Height 15""     Width 13""     Depth 11""",$95.00/wk
50002799,Commercial & Institutional,"Medical, Cabinet","Medical, Cabinet","LAB CYLINDER CHAMBER W/BLACK BALLOON INSIDE, SIDE RODS, ON LEGS, GAUGE & LEVER ON TOP, AGED, ANTIQUE LOOK","Height 24.5""     Width 12""     Depth 12""",$60.00/wk
50004359,Commercial & Institutional,"Medical, Cabinet","Medical, Cabinet","LAB AIR LOCK CHAMBER W/ WHITE GLOVES, FRONT DOOR & SIDE BOX, W/GAUGES","Height 26.5""     Width 46""     Depth 24""",$435.00/wk
50004360,Commercial & Institutional,"Medical, Cabinet","Medical, Cabinet","LAB AIR LOCK CHAMBER W/BLACK GLOVES, DOOR ON L SIDE, BOX ON R SIDE","Height 25""     Width 47""     Depth 24""",$435.00/wk
50004363,Commercial & Institutional,"Medical, Cabinet","Medical, Cabinet",LAB DESSICATOR W/AIRTIGHT DOOR,"Height 21""     Width 12""     Depth 13""",$85.00/wk
206339,Commercial & Institutional,"Medical, Cart","Medical, Cart","BEDSIDE TABLE / EQUIPMENT / INSTRUMENT / SUPPLY CART, 1 DRAWER & 2 DOORS, STAINLESS TOP W/ GAUGES, ANTIQUE, AGED","Height 36""     Width 27""     Depth 18""",$100.00/wk
376054,Commercial & Institutional,"Medical, Cart","Medical, Cart","CRASH / CODE / MAX CART OR SIMILAR, EMERGENCY SUPPLY W/OUTLET, 3 DRAWERS, FOLD OUT SIDE TRAY, ROLLING","Height 35""     Width 27""     Depth 19""",$100.00/wk
50004367,Commercial & Institutional,"Medical, Cart","Medical, Cart","4 DOOR ""TERRA""/""METRO"" LAB CABINET, INNER PERFORATED SHELVES, ROLLING","Height 61""     Width 55""     Depth 26""",$650.00/wk
50004849,Commercial & Institutional,"Medical, Cart","Medical, Cart","NURSE / HOSPITAL PATIENT RACK DRESSED W/BINDERS, END HANDLES, ROLLING","Height 44""     Width 48""     Depth 15""",$235.00/wk
50031662,Commercial & Institutional,"Medical, Cart","Medical, Cart","4 DOOR ""TERRA""/""METRO"" LAB CABINET W/RACKS INSIDE, ROLLING","Height 51.5""     Width 53""     Depth 24""",$595.00/wk
50051675,Commercial & Institutional,"Medical, Cart","Medical, Cart","EQUIPMENT / INSTRUMENT / SUPPLY CART W/SIDE HOLDER FOR OXYGEN TANK, 1 DOOR, ROLLING","Height 30.5""     Width 27""     Depth 18""",$100.00/wk
60002175,Commercial & Institutional,"Medical, Cart","Medical, Cart","""SPILL KIT"" CART OR SIMILAR FOR LIQUIDS / CHEMICALS, DRAWERS & SIDE COMPARTMENTS FOR SUPPLIES / EQUIPMENT, ROLLING - Dressing Is Extra & May Not Be Identical To Photo","Height 35""     Width 23""     Depth 19""",$75.00/wk
116932,Commercial & Institutional,"Medical, Container","Medical, Container","RECTANGULAR W/SILVER LID, ""ASSISTENT"", VINTAGE","Height 2.5""     Width 7""     Depth 3.5""",$18.00/wk
207511,Commercial & Institutional,"Medical, Container","Medical, Container","CYLINDRICAL, BLUE HANDLE, SPOUT NEAR BOTTOM, WALLMOUNT","Height 7.5""     Width 5""     Depth 6.5""",$10.00/wk
207588,Commercial & Institutional,"Medical, Container","Medical, Container","PAN,RECTANGULAR,ROUNDED CORNERS,DARK BLUE TRIM","Height 1.5""     Width 8""     Depth 5.5""",$8.00/wk
207603,Commercial & Institutional,"Medical, Container","Medical, Container","POTTY/CHAMBER POT, DARK BLUE TRIM & HANDLE","Height 4.5""     Width 11""     Depth 9.5""",$15.00/wk
305546,Commercial & Institutional,"Medical, Container","Medical, Container","POTTY/CHAMBER POT, CYLINDRICAL, BLACK TRIM & HANDLE","Height 4.5""     Width 10""     Depth 9.5""",$15.00/wk
50001149,Commercial & Institutional,"Medical, Container","Medical, Container","BARBER SHOP/STERILIZATION  JAR W/BRUSHED CHROME LID, EMPTY","Height 10""     Width 3.5""     Depth 3.5""",$20.00/wk
50002718,Commercial & Institutional,"Medical, Container","Medical, Container","2 LAB CYLINDERS W/PSI GAUGES,WALLMOUNT FRAME","Height 14""     Width 10""     Depth 5.5""",$30.00/wk
50002753,Commercial & Institutional,"Medical, Container","Medical, Container","LAB CYLINDER W/RED BIOHAZARD ICON,OPEN BOTTOM","Height 10""     Width 2.5""     Depth 2.5""",$12.00/wk
50002784,Commercial & Institutional,"Medical, Container","Medical, Container","LAB CYLINDER W/2 RODS INSIDE,1 ROUNDED END","Height 13""     Width 5""     Depth 5""",$50.00/wk
50002789,Commercial & Institutional,"Medical, Container","Medical, Container","LAB CYLINDER W/1 ROUNDED END,TECHED TO LOOK MELTED","Height 13""     Width 5""     Depth 5""",$50.00/wk
300358,Commercial & Institutional,"Medical, Equipment","Medical, Equipment","CENTRIFUGE, YELLOW STICKER ""HAZARDOUS WASTE"", LAB, ROLLING","Height 36""     Width 22""     Depth 22""",$165.00/wk
50002698,Commercial & Institutional,"Medical, Equipment","Medical, Equipment","RECTANGULAR BOX W/NUMBERED BUTTONS, ON/OFF SWITCH, TEMP SCREEN, ""WATERS""","Height 9.5""     Width 5""     Depth 14.5""",$68.00/wk
50002699,Commercial & Institutional,"Medical, Equipment","Medical, Equipment","VINTAGE EYE / VISION TESTING UNIT, SWIVELS, ""CARL ZEISS""","Height 17""     Width 10""     Depth 13""",$125.00/wk
50002792,Commercial & Institutional,"Medical, Equipment","Medical, Equipment",LAB HOT PLATE W/PORCELAIN TRAY,"Height 4""     Width 7""     Depth 8""",$22.00/wk
50002795,Commercial & Institutional,"Medical, Equipment","Medical, Equipment","TABLETOP CENTRIFUGE W/HINGED LID, FRONT DIAL, SCIENCE / BIOLOGY LAB","Height 7""     Width 8.5""     Depth 9.5""",$65.00/wk
50002872,Commercial & Institutional,"Medical, Equipment","Medical, Equipment","OLD STYLE CENTRIFUGE W/HINGED LID, SCIENCE / BIOLOGY LAB","Height 14""     Width 17""     Depth 17""",$89.00/wk
50002875,Commercial & Institutional,"Medical, Equipment","Medical, Equipment","RECTANGULAR W/GREEN & BLUE BUTTONS, NUMBER PAD, ""PBXLINK""","Height 3.5""     Width 11""     Depth 11""",$45.00/wk
50002876,Commercial & Institutional,"Medical, Equipment","Medical, Equipment","""BEAR CUB INFANT VENTILATOR,"" W/DIALS & HANDLE","Height 10.5""     Width 10     Depth 17",$60.00/wk
50002878,Commercial & Institutional,"Medical, Equipment","Medical, Equipment","""SYSTEM 3"", RAISED CONTROLS PANEL W/KEYPADS & ROLLER BALL","Height 4""     Width 19""     Depth 14.5""",$98.00/wk
50004371,Commercial & Institutional,"Medical, Equipment","Medical, Equipment","LAB ""ROBO CYCLER"" W/CLEAR LID, TEST TUBE RACKS INSIDE, FRONT NUMBER PANEL","Height 12""     Width 12.5""     Depth 19.5""",$115.00/wk
50001020,Commercial & Institutional,"Medical, First Aid Kit","Medical, First Aid Kit","ARMY, 7 BOXES INSIDE (TOURNIQUET, BANDAGES, ETC.)","Height 3""     Width 9""     Depth 5""",$15.00/wk
50012347,Commercial & Institutional,"Medical, First Aid Kit","Medical, First Aid Kit",RED TRIANGLE,"Height 17""     Width 11""     Depth 3""",$20.00/wk
50012349,Commercial & Institutional,"Medical, First Aid Kit","Medical, First Aid Kit","VINTAGE, ""NO. 2"", VERY SCRATCHED","Height 11""     Width 17""     Depth 3""",$20.00/wk
50012350,Commercial & Institutional,"Medical, First Aid Kit","Medical, First Aid Kit","VINTAGE, ""SAFETY SUPPLY CO"", SCRATCHED","Height 10.5""     Width 14.5""     Depth 5""",$20.00/wk
50012351,Commercial & Institutional,"Medical, First Aid Kit","Medical, First Aid Kit","RED TRIANGLES, DISTRESSED","Height 16.5""     Width 14""     Depth 6""",$20.00/wk
50012352,Commercial & Institutional,"Medical, First Aid Kit","Medical, First Aid Kit","VINTAGE, GREEN CROSS, SCRATCHED","Height 10""     Width 13""     Depth 3""",$18.00/wk
50012353,Commercial & Institutional,"Medical, First Aid Kit","Medical, First Aid Kit","VINTAGE, RED CROSS","Height 10""     Width 10""     Depth 3""",$18.00/wk
50012354,Commercial & Institutional,"Medical, First Aid Kit","Medical, First Aid Kit","VINTAGE, VERY SCRATCHED, AGED","Height 10""     Width 9.5""     Depth 3""",$18.00/wk
50012359,Commercial & Institutional,"Medical, First Aid Kit","Medical, First Aid Kit","VINTAGE, RED CROSS, ""AIR FORCE CREW MEMBER"" W/LID","Height 2""     Width 7""     Depth 4.5""",$12.00/wk
50012361,Commercial & Institutional,"Medical, First Aid Kit","Medical, First Aid Kit","VINTAGE, 2 RED CROSSES & LOGO, SCRATCHED","Height 10""     Width 9.5""     Depth 3""",$18.00/wk
208679,Commercial & Institutional,"Medical, Misc","Medical, Misc","LAB, CRYOGENIC STORAGE CYLINDER / TANK W/LID & UPPER DRY ICE CHAMBER, KEYPAD ENTRY (WORKS, *CODE IS: 238*),  ROLLING, 4 WHEELS","Height 48""     Width 31""     Depth 31""",$525.00/wk
50002773,Commercial & Institutional,"Medical, Misc","Medical, Misc",HOLDER W/DIVOT,"Height 5""     Width 5.5""     Depth 1.5""",$13.00/wk
50002793,Commercial & Institutional,"Medical, Misc","Medical, Misc",HOLDER FOR 4 LAB CYLINDERS W/ROUNDED TOP,"Height 12""     Width 21""     Depth 6""",$52.00/wk
50002866,Commercial & Institutional,"Medical, Misc","Medical, Misc","TABLEMOUNT BOX W/CLEAR GLASS SEALED TUBES IN 2 SIDES, ""NEW BRUNSWICK SCIENTIFIC CO.""","Height 4.5""     Width 11.5""     Depth 5.5""",$34.00/wk
50006245,Commercial & Institutional,"Medical, Misc","Medical, Misc",OVER BED PANEL W/NURSE CALL & PLUGS,"Height 6""     Width 30""     Depth 2.5""",$65.00/wk
50006246,Commercial & Institutional,"Medical, Misc","Medical, Misc",OVER BED PANEL W/NURSE CALL & ORANGE PLUG,"Height 6""     Width 30""     Depth 2.5""",$65.00/wk
50011044,Commercial & Institutional,"Medical, Misc","Medical, Misc","EYE TEST CHART ILLUMINATOR W/HANDLE, Condition Not Identical To Photo","Height 16""     Width 9""     Depth 4""",$50.00/wk
50011045,Commercial & Institutional,"Medical, Misc","Medical, Misc","EYE TEST CHART ILLUMINATOR W/HANDLE, Condition Not Identical To Photo","Height 16""     Width 9""     Depth 4""",$50.00/wk
50011256,Commercial & Institutional,"Medical, Misc","Medical, Misc","LAB ITEM W/HANDLE, GLASS ""U"" SHAPE & TUBES","Height 9""     Width 6""     Depth 6""",$20.00/wk
50011614,Commercial & Institutional,"Medical, Misc","Medical, Misc","LAB MEASURING / WEIGHING INSTRUMENT W/GAUGE, ""EXTENSOMETER""","Height 17.5""     Width 4""     Depth 4""",$28.00/wk
115742,Commercial & Institutional,"Medical, Mobility","Medical, Mobility","CRUTCH / CANE, PRIMITIVE, BRANCH-LIKE","Height 50""     Width 15.5""     Depth 3""",$38.00/wk
489746,Commercial & Institutional,"Medical, Mobility","Medical, Mobility","WALKER, ANTIQUE / OLD /  EARLY STYLE W/WHITE PLASTIC HAND GRIPS, USED","Height 32""     Width 22""     Depth 15""",$40.00/wk
489757,Commercial & Institutional,"Medical, Mobility","Medical, Mobility","CART FOR OXYGEN TANK, HOLDS 1 TANK, ROLLING","Height 40.5""     Width 13""     Depth 11""",$60.00/wk
50015548,Commercial & Institutional,"Medical, Mobility","Medical, Mobility","HOLDS OXYGEN TANK, RED WHEELS, ROLLING","Height 36""     Width 10.5""     Depth 10.5""",$30.00/wk
50035828,Commercial & Institutional,"Medical, Mobility","Medical, Mobility","CRUTCH, OLD STYLE, WRAPPED","Height 47""     Width 7""     Depth 1.5""",$38.00/wk
50000570,Commercial & Institutional,"Medical, Model","Medical, Model","ACUPUNCTURE MODEL, MAN, ON PLASTIC BASE","Height 21""     Width 8""     Depth 6""",$45.00/wk
50000571,Commercial & Institutional,"Medical, Model","Medical, Model","ACUPUNCTURE MODEL, WOMAN, ON WOOD BASE","Height 19""     Width 6.5""     Depth 4.5""",$45.00/wk
50000969,Commercial & Institutional,"Medical, Model","Medical, Model","SKELETON, MODEL, RED BASE, PLASTIC DOME, DETACHABLE BONES, BIOLOGY","Height 14""     Width 5""     Depth 5""",$24.00/wk
50002812,Commercial & Institutional,"Medical, Model","Medical, Model","MODEL OF CELL W/NUMBERED PARTS, BIOLOGY","Height 11""     Width 9""     Depth 3""",$30.00/wk
50004864,Commercial & Institutional,"Medical, Model","Medical, Model","MAGNIFIED MODEL OF SKIN, CROSS-SECTION, BLACK BASE, DERMATOLOGY, BIOLOGY","Height 14""     Width 13""     Depth 6""",$45.00/wk
50004865,Commercial & Institutional,"Medical, Model","Medical, Model","3 PC. MODEL OF HEART, ROUND BLACK BASE","Height 18""     Width 9""     Depth 9""",$50.00/wk
50010984,Commercial & Institutional,"Medical, Model","Medical, Model","MODEL OF FOOT, HALF CROSS-SECTION W/NUMBERED PARTS","Height 4""     Width 8""     Depth 3.5""",$16.00/wk
50010991,Commercial & Institutional,"Medical, Model","Medical, Model","MODEL OF LUNG, WHITE BASE, ANATOMY, BIOLOGY","Height 9.5""     Width 6.5""     Depth 5""",$22.00/wk
50010992,Commercial & Institutional,"Medical, Model","Medical, Model","MODEL OF BACKBONE / SPINE / VERTEBRA & PELVIS, METAL STAND","Height 34""     Width 13""     Depth 12""",$70.00/wk
50014338,Commercial & Institutional,"Medical, Model","Medical, Model","MODEL OF BONE / JOINT ON BASE, ANATOMY, BIOLOGY","Height 6.5""     Width 5""     Depth 3""",$18.00/wk
208661,Commercial & Institutional,"Medical, Morgue","Medical, Morgue","TRAY FOR BODY, NO HANDLES, WITH DRIP TRAY - May Not Be Identical To Photo, Separate Rental From Morgue Tables & Gurneys","Height 3""     Width 79""     Depth 31""",$129.00/wk
208797,Commercial & Institutional,"Medical, Morgue","Medical, Morgue","TRAY FOR BODY, 1 END HANDLE - May Not Be Identical To Photo, Separate Rental From Morgue Tables & Gurneys","Height 3""     Width 78""     Depth 24""",$129.00/wk
208799,Commercial & Institutional,"Medical, Morgue","Medical, Morgue","TRAY FOR BODY, NO HANDLES - May Not Be Identical To Photo, Separate Rental From Morgue Tables & Gurneys","Height 3""     Width 76""     Depth 34""",$129.00/wk
208804,Commercial & Institutional,"Medical, Morgue","Medical, Morgue","TRAY FOR BODY, 1 END HANDLE - May Not Be Identical To Photo, Separate Rental From Morgue Tables & Gurneys","Height 3""     Width 78""     Depth 24""",$129.00/wk
220546,Commercial & Institutional,"Medical, Morgue","Medical, Morgue","AUTOPSY TABLE W/TAPS, DRAIN, END SINK, ROLLING - Not Identical To Photo, Stainless Body Trays Available & Rent Separately","Height 35""     Width 104""     Depth 32""",$429.00/wk
220612,Commercial & Institutional,"Medical, Morgue","Medical, Morgue","GURNEY, BODY TRANSPORT CART, ROLLING - Body Trays Available & Rent Separately","Height 36""     Width 65""     Depth 28""",$225.00/wk
313330,Commercial & Institutional,"Medical, Morgue","Medical, Morgue","AUTOPSY TABLE W/TAPS, DRAIN, END SINK, ROLLING - Not Identical To Photo, Stainless Body Trays Available & Rent Separately","Height 35""     Width 104""     Depth 32""",$429.00/wk
313331,Commercial & Institutional,"Medical, Morgue","Medical, Morgue","AUTOPSY TABLE W/TAPS, DRAIN, END SINK, ROLLING - Not Identical To Photo, Stainless Body Trays Available & Rent Separately","Height 35""     Width 102""     Depth 32""",$429.00/wk
313332,Commercial & Institutional,"Medical, Morgue","Medical, Morgue","AUTOPSY TABLE W/TAPS, DRAIN, END SINK, ROLLING - Not Identical To Photo, Stainless Body Trays Available & Rent Separately","Height 35""     Width 102""     Depth 32""",$429.00/wk
376250,Commercial & Institutional,"Medical, Morgue","Medical, Morgue","AUTOPSY TABLE W/TAPS, DRAIN, END SINK, ROLLING - Not Identical To Photo, Stainless Body Trays Available & Rent Separately","Height 35""     Width 104""     Depth 32""",$429.00/wk
50034416,Commercial & Institutional,"Medical, Screen","Medical, Screen","HOSPITAL, 1 PANEL W/CURTAIN, ROUNDED TOP - Condition Not Identical To Photo","Height 69.5""     Width 40""     Depth 17""",$68.00/wk
50034417,Commercial & Institutional,"Medical, Screen","Medical, Screen","HOSPITAL, FOLDING, 3 PANELS W/CURTAINS, ROLLING - May Not Be Identical To Photo","Height 70""     Width 106""     Depth 18""",$68.00/wk
50038448,Commercial & Institutional,"Medical, Screen","Medical, Screen","HOSPITAL, 3 FOLDING PANELS CURTAINS, WHITE FRAME, ROLLING","Height 62.5""     Width 59""     Depth 19""",$70.00/wk
